City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Kovdor,RU,2022-01-09 14:16:42,67.5662,30.4758,0.19,99,96,3.18
382,Alyangula,AU,2022-01-09 14:16:42,-13.8483,136.4192,85.08,80,58,15.14
383,Aanekoski,FI,2022-01-09 14:16:42,62.6946,25.818,5.86,84,73,2.84
384,Pochutla,MX,2022-01-09 14:16:43,15.7432,-96.4661,73.81,62,9,2.3
385,Miyako,JP,2022-01-09 14:14:32,39.6367,141.9525,30.83,78,17,4.21
386,Hay River,CA,2022-01-09 14:16:43,60.8156,-115.7999,-22.02,69,20,4.61
387,San Ramon,US,2022-01-09 14:16:06,37.7799,-121.978,48.11,93,0,3.44
388,Port Macquarie,AU,2022-01-09 14:16:43,-31.4333,152.9167,71.89,86,62,7.31
389,Carinhanha,BR,2022-01-09 14:16:43,-14.3047,-43.765,74.57,84,100,3.4
390,Basay,PH,2022-01-09 14:16:44,9.4087,122.64,77.97,84,55,4.54
391,Dekar,BW,2022-01-09 14:16:44,-21.5333,21.9333,76.66,59,98,19.6
392,Tshikapa,CD,2022-01-09 14:16:44,-6.4167,20.8,86.74,58,72,2.57
393,Harper,LR,2022-01-09 14:16:44,4.375,-7.7169,84.63,66,98,7.76
394,Radstadt,AT,2022-01-09 14:16:45,47.3833,13.45,38.17,96,100,5.23
395,Aginskoye,RU,2022-01-09 14:16:45,51.1,114.53,-12.82,95,6,5.26
396,Llanes,ES,2022-01-09 14:16:45,43.4198,-4.7549,62.89,72,100,19.93
397,Wuwei,CN,2022-01-09 14:16:46,37.9281,102.6414,22.91,69,91,4.05
398,Mbarara,UG,2022-01-09 14:16:46,-0.608,30.65,80.69,47,69,3.51
399,Yamada,JP,2022-01-09 14:14:32,39.4667,141.95,30.52,78,20,4.97
400,Arys,KZ,2022-01-09 14:16:46,42.4252,68.795,34.02,57,50,6.71
401,Vung Tau,VN,2022-01-09 14:16:46,10.346,107.0843,77.16,83,5,19.22
402,Tongliao,CN,2022-01-09 14:16:47,43.6125,122.2653,2.98,84,97,6.38
403,Tlacotepec,MX,2022-01-09 14:16:47,20.0667,-97.8667,60.01,53,100,5.41
404,Kunda,IN,2022-01-09 14:16:47,25.7167,81.5167,59.47,85,38,1.79
405,Lasa,IT,2022-01-09 14:16:47,46.6166,10.7002,38.28,77,100,6.76
406,Delijan,IR,2022-01-09 14:16:48,33.9905,50.6838,47.55,39,0,3.89
407,Ussel,FR,2022-01-09 14:16:48,45.55,2.3167,40.77,94,100,7.29
408,Tartagal,AR,2022-01-09 14:16:48,-22.5164,-63.8013,90.82,30,80,4.29
409,Sakaiminato,JP,2022-01-09 14:16:49,35.55,133.2333,42.78,93,75,0.0
410,Bandarbeyla,SO,2022-01-09 14:16:49,9.4942,50.8122,76.82,63,6,18.5
411,Naryan-Mar,RU,2022-01-09 14:17:49,67.6713,53.087,7.39,90,99,15.9
412,Ostrovnoy,RU,2022-01-09 14:17:49,68.0531,39.5131,16.25,91,99,26.08
413,Jian,CN,2022-01-09 14:17:50,27.1172,114.9793,48.42,80,100,3.6
414,Hambantota,LK,2022-01-09 14:17:50,6.1241,81.1185,77.9,81,100,16.6
415,Tigil,RU,2022-01-09 14:17:50,57.8,158.6667,14.86,85,100,4.09
416,Kocevje,SI,2022-01-09 14:17:50,45.6433,14.8633,40.12,79,100,2.06
417,Bantou,CN,2022-01-09 14:17:51,26.2151,117.4893,50.77,90,79,2.06
418,Batagay-Alyta,RU,2022-01-09 14:17:51,67.8006,130.4114,-27.98,87,4,4.83
419,Hofn,IS,2022-01-09 14:17:51,64.2539,-15.2082,39.22,87,100,9.22
420,Mangrol,IN,2022-01-09 14:17:52,21.1167,70.1167,67.19,54,0,11.43
421,Talas,TR,2022-01-09 14:17:52,38.6908,35.5538,48.87,53,40,19.57
422,Yambio,SS,2022-01-09 14:17:52,4.5721,28.3955,98.82,17,100,5.59
423,Anloga,GH,2022-01-09 14:17:52,5.7947,0.8973,86.29,62,12,10.6
424,Sigli,ID,2022-01-09 14:17:53,5.3848,95.9609,79.2,83,87,3.89
425,Tazovskiy,RU,2022-01-09 14:17:53,67.4667,78.7,-1.19,97,98,7.23
426,Abu Samrah,SY,2022-01-09 14:17:53,35.3029,37.1841,60.73,49,0,2.39
427,Mahina,PF,2022-01-09 14:17:53,-17.5065,-149.489,78.57,83,75,16.11
428,Malindi,KE,2022-01-09 14:17:54,-3.2175,40.1191,82.24,73,10,15.64
429,Uvat,RU,2022-01-09 14:17:54,59.1433,68.8953,3.15,90,12,9.8
430,Buenos Aires,AR,2022-01-09 14:17:54,-34.6132,-58.3772,82.92,58,20,9.22
431,Kushiro,JP,2022-01-09 14:17:55,42.975,144.3747,19.94,76,72,4.97
432,Voh,NC,2022-01-09 14:17:55,-20.9667,164.7,76.62,89,3,5.23
433,Bengkulu,ID,2022-01-09 14:17:55,-3.8004,102.2655,78.3,85,97,2.35
434,Sorland,NO,2022-01-09 14:17:56,67.667,12.6934,33.66,64,75,6.91
435,Pangnirtung,CA,2022-01-09 14:17:56,66.1451,-65.7125,-25.49,89,44,6.35
436,Eureka,US,2022-01-09 14:17:56,40.8021,-124.1637,44.2,97,3,6.87
437,Kodinsk,RU,2022-01-09 14:17:56,58.6881,99.1844,6.85,90,100,7.31
438,Suhbaatar,MN,2022-01-09 14:17:57,50.2314,106.2078,-13.02,100,59,0.43
439,Segou,ML,2022-01-09 14:17:57,13.4317,-6.2157,86.07,9,8,11.12
440,Maridi,SS,2022-01-09 14:17:57,4.9158,29.4742,97.99,16,99,9.48
441,Nhulunbuy,AU,2022-01-09 14:17:57,-12.2333,136.7667,83.01,89,100,8.05
442,Liverpool,GB,2022-01-09 14:17:58,53.4106,-2.9779,47.91,79,20,7.0
443,Kiunga,PG,2022-01-09 14:17:58,-6.1219,141.2906,73.36,99,100,2.57
444,Bichura,RU,2022-01-09 14:17:58,50.5881,107.6022,-8.66,98,59,2.59
445,Tuy Hoa,VN,2022-01-09 14:17:59,13.0833,109.3,72.34,92,60,6.53
446,Palauig,PH,2022-01-09 14:17:59,15.435,119.9045,77.18,81,26,6.31
447,Kingman,US,2022-01-09 14:13:52,35.1894,-114.053,47.03,43,0,14.0
448,Xingyi,CN,2022-01-09 14:17:59,24.1877,102.817,47.07,71,0,5.06
449,Casper,US,2022-01-09 14:17:59,42.8666,-106.3131,19.99,63,0,17.27
450,Ekhabi,RU,2022-01-09 14:18:00,53.5102,142.9671,2.91,89,100,25.79
451,Quatre Cocos,MU,2022-01-09 14:18:00,-20.2078,57.7625,80.71,75,63,8.61
452,Kargasok,RU,2022-01-09 14:18:00,59.0556,80.8572,3.72,97,60,7.94
453,Clermont,FR,2022-01-09 14:18:01,49.5,2.4167,42.55,74,45,9.82
454,Yarmouth,US,2022-01-09 14:18:01,41.7057,-70.2286,46.51,79,75,11.01
455,Ashtabula,US,2022-01-09 14:18:01,41.7001,-80.7665,41.32,95,100,10.36
456,Okhotsk,RU,2022-01-09 14:18:01,59.3833,143.3,3.61,77,100,15.26
457,Puerto Rondon,CO,2022-01-09 14:18:02,6.2805,-71.1,79.23,52,100,11.01
458,Araouane,ML,2022-01-09 14:18:02,18.9048,-3.5265,71.46,10,95,14.76
459,Korla,CN,2022-01-09 14:19:02,41.7597,86.1469,25.25,53,48,3.67
460,Carbonia,IT,2022-01-09 14:19:02,39.1672,8.5222,55.0,65,100,12.75
461,Sayyan,YE,2022-01-09 14:19:03,15.1718,44.3244,63.82,38,85,2.57
462,Salinas,US,2022-01-09 14:14:59,36.6777,-121.6555,51.04,81,0,18.41
463,Beckley,US,2022-01-09 14:19:03,37.7782,-81.1882,41.49,78,100,1.01
464,El Dorado,US,2022-01-09 14:19:03,38.7666,-120.5177,41.02,54,1,1.99
465,Carmel,US,2022-01-09 14:19:03,39.9784,-86.118,40.95,91,100,8.01
466,Aksarka,RU,2022-01-09 14:19:04,66.5606,67.7975,-4.86,91,98,7.2
467,Victoriaville,CA,2022-01-09 14:15:12,46.0501,-71.9658,25.48,94,100,12.44
468,Odweyne,SO,2022-01-09 14:19:04,9.4092,45.064,79.63,31,6,16.58
469,Listvyanskiy,RU,2022-01-09 14:19:04,54.4399,83.4984,23.2,94,100,12.84
470,Awang,PH,2022-01-09 14:19:05,7.1531,124.2211,78.55,81,85,1.83
471,Taoudenni,ML,2022-01-09 14:19:05,22.6783,-3.9836,69.15,11,0,18.12
472,Isangel,VU,2022-01-09 14:19:05,-19.55,169.2667,79.12,83,16,14.74
473,Perivolion,GR,2022-01-09 14:19:05,39.4206,20.0147,53.15,75,100,15.39
474,Gibara,CU,2022-01-09 14:19:06,21.1097,-76.1317,78.12,65,100,19.62
475,Geraldton,AU,2022-01-09 14:19:06,-28.7667,114.6,68.41,73,40,19.57
476,Arlit,NE,2022-01-09 14:19:06,18.7369,7.3853,78.31,10,0,9.84
477,Olinda,BR,2022-01-09 14:19:07,-8.0089,-34.8553,85.73,66,40,9.22
478,Sur,OM,2022-01-09 14:19:07,22.5667,59.5289,70.21,51,0,4.99
479,Aklavik,CA,2022-01-09 14:19:07,68.2191,-135.0107,-24.77,97,13,5.17
480,Matagami,CA,2022-01-09 14:17:34,49.7502,-77.6328,21.31,86,100,12.66
481,Cayenne,GF,2022-01-09 14:19:07,4.9333,-52.3333,82.44,73,100,1.99
482,Galveston,US,2022-01-09 14:19:08,29.3669,-94.9669,73.44,93,0,5.75
483,Sept-Iles,CA,2022-01-09 14:14:21,50.2001,-66.3821,10.06,88,100,3.0
484,Lazaro Cardenas,MX,2022-01-09 14:19:08,17.9583,-102.2,72.3,71,34,3.98
485,Macheng,CN,2022-01-09 14:19:08,31.1783,115.0319,43.83,86,100,0.85
486,Gornyy,RU,2022-01-09 14:19:08,55.1153,83.9059,22.8,92,67,13.49
487,Paka,MY,2022-01-09 14:19:09,4.6374,103.4368,76.93,88,10,4.61
488,Wajir,KE,2022-01-09 14:19:09,1.7471,40.0573,95.9,25,85,9.13
489,Tres Lagoas,BR,2022-01-09 14:17:17,-20.7511,-51.6783,83.05,51,5,7.67
490,Frunze,UA,2022-01-09 14:19:09,48.6686,38.7544,32.97,71,100,16.58
491,Sovetskiy,RU,2022-01-09 14:19:10,61.3614,63.5842,5.38,86,10,8.57
492,Miramar,US,2022-01-09 14:19:10,25.9873,-80.2323,76.03,79,100,13.8
493,Carolina,PR,2022-01-09 14:15:27,18.3808,-65.9574,81.75,74,40,12.66
494,Contamana,PE,2022-01-09 14:19:10,-7.3333,-75.0167,87.98,48,84,6.11
495,Sirjan,IR,2022-01-09 14:19:10,29.452,55.6814,47.53,33,2,3.67
496,Tongchuan,CN,2022-01-09 14:19:11,35.0806,109.0897,36.81,60,100,4.63
497,Diamantino,BR,2022-01-09 14:16:57,-14.4086,-56.4461,82.31,74,100,8.55
498,Rocha,UY,2022-01-09 14:19:11,-34.4833,-54.3333,84.16,37,0,15.12
499,Bereda,ES,2022-01-09 14:19:11,43.2686,-7.5406,56.14,100,100,6.55
500,Robertsport,LR,2022-01-09 14:19:12,6.7533,-11.3686,84.02,69,63,9.84
501,Maturin,VE,2022-01-09 14:19:12,9.75,-63.1767,81.82,51,64,8.46
502,Guerrero Negro,MX,2022-01-09 14:19:12,27.9769,-114.0611,57.92,76,100,4.41
503,Walvis Bay,NA,2022-01-09 14:19:12,-22.9575,14.5053,70.09,68,96,16.6
504,Puerto Baquerizo Moreno,EC,2022-01-09 14:19:13,-0.9,-89.6,74.39,94,100,13.8
505,Naze,JP,2022-01-09 14:19:13,28.3667,129.4833,57.72,82,100,8.68
506,Rocky Mountain House,CA,2022-01-09 14:20:13,52.3668,-114.9188,-3.89,71,100,3.44
507,Richards Bay,ZA,2022-01-09 14:20:13,-28.783,32.0377,81.68,62,27,14.25
508,Cabreuva,BR,2022-01-09 14:20:14,-23.3075,-47.1328,71.87,91,100,7.61
509,Le Port,RE,2022-01-09 14:20:14,-20.9373,55.2919,84.2,79,37,1.99
510,Sangar,RU,2022-01-09 14:20:14,63.9242,127.4739,-46.14,99,64,1.68
511,Rio Bueno,CL,2022-01-09 14:20:15,-40.3167,-72.9667,68.14,63,88,3.27
512,Kieta,PG,2022-01-09 14:20:15,-6.2167,155.6333,80.53,83,97,8.97
513,Mabai,CN,2022-01-09 14:20:15,23.0128,104.4508,49.91,97,100,3.53
514,College,US,2022-01-09 14:20:15,64.8569,-147.8028,-9.74,67,0,0.0
515,Banjar,ID,2022-01-09 14:20:16,-8.19,114.9675,76.91,91,100,3.65
516,Ko Samui,TH,2022-01-09 14:20:16,9.5357,99.9357,80.78,72,22,7.99
517,Byron Bay,AU,2022-01-09 14:18:33,-28.65,153.6167,75.87,82,25,5.3
518,Sibut,CF,2022-01-09 14:20:16,5.718,19.0739,102.4,14,100,2.01
519,Ixtapa,MX,2022-01-09 14:16:21,20.7,-105.2,63.23,82,20,6.91
520,Santa Fe,AR,2022-01-09 14:16:39,-31.6333,-60.7,89.74,44,0,4.0
521,Tacarigua,VE,2022-01-09 14:20:17,10.0862,-67.9198,77.58,57,73,4.54
522,Kabare,CD,2022-01-09 14:20:17,-2.4683,28.8242,70.36,73,98,0.89
523,Alice Springs,AU,2022-01-09 14:16:59,-23.7,133.8833,80.15,18,2,8.05
524,Kaeo,NZ,2022-01-09 14:20:17,-35.1,173.7833,66.33,91,100,1.9
525,Vardo,NO,2022-01-09 14:20:17,70.3705,31.1107,25.59,67,100,21.56
526,Rurrenabaque,BO,2022-01-09 14:20:18,-14.4413,-67.5278,83.16,69,100,3.22
527,Tlapacoyan,MX,2022-01-09 14:20:18,19.9667,-97.2167,69.08,64,100,2.64
528,Kudahuvadhoo,MV,2022-01-09 14:20:18,2.6708,72.8944,82.04,73,100,10.6
529,Roma,US,2022-01-09 14:19:24,43.2128,-75.4557,36.43,92,100,5.75
530,Lagoa,PT,2022-01-09 14:20:19,39.05,-27.9833,59.22,70,99,14.23
531,Shahjahanpur,IN,2022-01-09 14:20:19,27.8833,79.9167,63.61,81,29,8.03
532,Andenes,NO,2022-01-09 14:20:19,69.3143,16.1194,30.18,69,75,4.61
533,Sistranda,NO,2022-01-09 14:20:19,63.7256,8.834,33.76,65,0,9.84
534,Anisoc,GQ,2022-01-09 14:20:20,1.8658,10.7689,86.56,55,100,4.88
535,Usinsk,RU,2022-01-09 14:20:20,65.9939,57.5281,2.91,92,71,18.5
536,Candolim,IN,2022-01-09 14:20:20,15.5181,73.7626,78.8,73,40,6.91
537,Bukama,CD,2022-01-09 14:20:20,-9.2,25.85,82.45,73,99,1.48
538,Vidim,RU,2022-01-09 14:20:21,56.4088,103.1106,-14.64,94,25,3.36
539,Kayerkan,RU,2022-01-09 14:20:21,69.3497,87.7602,3.52,91,100,3.38
540,Qandala,SO,2022-01-09 14:17:18,11.472,49.8728,75.85,65,6,9.98
541,Waipawa,NZ,2022-01-09 14:20:21,-41.4122,175.5153,61.43,78,100,6.78
542,Zhovtneve,UA,2022-01-09 14:20:22,50.6637,24.2492,27.25,89,85,3.49
543,Boysun,UZ,2022-01-09 14:20:22,38.2061,67.1986,34.72,64,5,3.22
544,Kipushi,CD,2022-01-09 14:20:22,-11.7667,27.2333,78.28,57,71,3.24
545,Saint-Augustin,CA,2022-01-09 14:20:22,51.226,-58.6502,2.1,78,57,5.79
546,Shurugwi,ZW,2022-01-09 14:20:23,-19.6702,30.0059,68.45,66,100,8.81
547,Miri,MY,2022-01-09 14:20:23,4.4148,114.0089,78.94,89,20,0.0
548,Nuuk,GL,2022-01-09 14:20:23,64.1835,-51.7216,12.81,79,75,8.05
549,Umm Kaddadah,SD,2022-01-09 14:20:23,13.6017,26.6876,93.88,13,63,1.34
550,Ziarat,PK,2022-01-09 14:20:24,30.3823,67.7282,32.79,59,3,2.26
551,Lakes Entrance,AU,2022-01-09 14:20:24,-37.8811,147.981,67.57,97,21,6.85
552,Kawalu,ID,2022-01-09 14:20:24,-7.3817,108.2082,74.52,95,99,1.99
553,Kendari,ID,2022-01-09 14:21:24,-3.945,122.4989,76.35,92,100,3.09
554,Evensk,RU,2022-01-09 14:21:25,61.95,159.2333,10.17,75,7,10.04
555,Saraland,US,2022-01-09 14:21:25,30.8207,-88.0706,68.5,92,61,7.18
556,Las Choapas,MX,2022-01-09 14:21:25,17.9333,-94.0833,68.05,95,58,2.66
557,Tinskoy,RU,2022-01-09 14:21:25,56.1525,96.9161,2.46,95,99,3.38
558,Bahia Honda,CU,2022-01-09 14:21:26,22.9036,-83.1592,74.77,75,100,12.68
559,Keskin,TR,2022-01-09 14:21:26,39.6731,33.6136,49.08,50,68,7.02
560,Sarankhola,BD,2022-01-09 14:21:26,22.3082,89.7897,67.44,64,0,3.33
561,Pyapon,MM,2022-01-09 14:21:27,16.2833,95.6833,74.44,66,7,6.58
562,Cape Canaveral,US,2022-01-09 14:21:28,28.4058,-80.6048,76.06,72,0,11.5
563,Yerbogachen,RU,2022-01-09 14:21:28,61.2767,108.0108,-11.38,83,43,9.6
564,Antofagasta,CL,2022-01-09 14:20:35,-23.65,-70.4,75.22,55,65,6.02
565,Southbridge,US,2022-01-09 14:17:35,42.0751,-72.0334,35.56,82,100,1.01
566,Beroroha,MG,2022-01-09 14:21:29,-21.6667,45.1667,73.49,86,100,4.34
567,Bay-Khaak,RU,2022-01-09 14:21:30,51.1667,94.5,-9.85,97,95,3.89
568,Tautira,PF,2022-01-09 14:21:30,-17.7333,-149.15,78.82,82,65,17.9
569,Vysokogornyy,RU,2022-01-09 14:21:31,50.1167,139.15,-15.61,100,96,4.03
570,Fujin,CN,2022-01-09 14:21:32,47.26,132.0322,-15.23,100,24,3.49
571,Asau,RO,2022-01-09 14:21:32,46.4333,26.4,41.4,89,100,2.17
572,Aki,JP,2022-01-09 14:21:32,33.5,133.9,45.18,74,87,6.33
573,Ambon,ID,2022-01-09 14:21:33,-3.6954,128.1814,78.94,89,40,4.61
574,Payson,US,2022-01-09 14:21:33,40.0444,-111.7321,25.59,79,0,4.61
